,Unnamed: 0_call,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,Unnamed: 0_put,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
1476,1108,2020-05-08,2.85,17021.0,47,10002086.SH,0.07,2.958,2.863,0.1265485290537277,call,0.0115501519756839,0.1436323268621265,1,1108,2.85,14366.0,47,10002095.SH,0.07,2.958,2.863,0.1265485290537277,put,-0.0212765957446808,0.1966459231160879,1,-0.14589665653495404
1477,1109,2020-05-11,2.85,1934.0,44,10001991.SH,0.06,2.958,2.863,0.124471965666059,call,0.0181818181818182,0.1235785329682827,1,1109,2.85,1559.0,44,10002000.SH,0.07,2.958,2.863,0.124471965666059,put,-0.0227272727272727,0.2025903807742744,1,-0.11538461538461489
1478,1109,2020-05-11,2.85,1934.0,44,10001991.SH,0.06,2.958,2.863,0.124471965666059,call,0.0181818181818182,0.1235785329682827,1,1110,2.85,15376.0,44,10002095.SH,0.07,2.958,2.863,0.124471965666059,put,-0.0227272727272727,0.2025903807742744,1,-0.11538461538461489
1479,1110,2020-05-11,2.85,16794.0,44,10002086.SH,0.07,2.958,2.863,0.124471965666059,call,0.0123376623376623,0.1492034510144292,1,1109,2.85,1559.0,44,10002000.SH,0.07,2.958,2.863,0.124471965666059,put,-0.0227272727272727,0.2025903807742744,1,-0.15584415584415542
1480,1110,2020-05-11,2.85,16794.0,44,10002086.SH,0.07,2.958,2.863,0.124471965666059,call,0.0123376623376623,0.1492034510144292,1,1110,2.85,15376.0,44,10002095.SH,0.07,2.958,2.863,0.124471965666059,put,-0.0227272727272727,0.2025903807742744,1,-0.15584415584415542
1481,1111,2020-05-12,2.85,2039.0,43,10001991.SH,0.06,2.958,2.86,0.1125839576364078,call,0.0186046511627907,0.1297007613906263,1,1111,2.85,1684.0,43,10002000.SH,0.08,2.958,2.86,0.1125839576364078,put,-0.0232558139534883,0.2269808574420213,1,-0.15946843853820558
1482,1111,2020-05-12,2.85,2039.0,43,10001991.SH,0.06,2.958,2.86,0.1125839576364078,call,0.0186046511627907,0.1297007613906263,1,1112,2.85,14903.0,43,10002095.SH,0.08,2.958,2.86,0.1125839576364078,put,-0.0232558139534883,0.2269808574420213,1,-0.15946843853820558
1483,1112,2020-05-12,2.85,15135.0,43,10002086.SH,0.06,2.958,2.86,0.1125839576364078,call,0.0186046511627907,0.1297007613906263,1,1111,2.85,1684.0,43,10002000.SH,0.08,2.958,2.86,0.1125839576364078,put,-0.0232558139534883,0.2269808574420213,1,-0.15946843853820558
1484,1112,2020-05-12,2.85,15135.0,43,10002086.SH,0.06,2.958,2.86,0.1125839576364078,call,0.0186046511627907,0.1297007613906263,1,1112,2.85,14903.0,43,10002095.SH,0.08,2.958,2.86,0.1125839576364078,put,-0.0232558139534883,0.2269808574420213,1,-0.15946843853820558
1485,1113,2020-05-13,2.85,1396.0,42,10001991.SH,0.06,2.958,2.86,0.1103428742044788,call,0.019047619047619,0.1314931317674815,1,1113,2.85,1184.0,42,10002000.SH,0.07,2.958,2.86,0.1103428742044788,put,-0.0238095238095238,0.2034143251693547,1,-0.12087912087912037
1486,1113,2020-05-13,2.85,1396.0,42,10001991.SH,0.06,2.958,2.86,0.1103428742044788,call,0.019047619047619,0.1314931317674815,1,1114,2.85,12939.0,42,10002095.SH,0.07,2.958,2.86,0.1103428742044788,put,-0.0238095238095238,0.2034143251693547,1,-0.12087912087912037
1487,1114,2020-05-13,2.85,16218.0,42,10002086.SH,0.06,2.958,2.86,0.1103428742044788,call,0.019047619047619,0.1314931317674815,1,1113,2.85,1184.0,42,10002000.SH,0.07,2.958,2.86,0.1103428742044788,put,-0.0238095238095238,0.2034143251693547,1,-0.12087912087912037
1488,1114,2020-05-13,2.85,16218.0,42,10002086.SH,0.06,2.958,2.86,0.1103428742044788,call,0.019047619047619,0.1314931317674815,1,1114,2.85,12939.0,42,10002095.SH,0.07,2.958,2.86,0.1103428742044788,put,-0.0238095238095238,0.2034143251693547,1,-0.12087912087912037
1489,1115,2020-05-14,2.8,3020.0,41,10001990.SH,0.07,2.958,2.8310000000000004,0.1178010031402532,call,0.0306620209059234,0.1289798435725271,1,1115,2.8,2158.0,41,10001999.SH,0.06,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2065353420185744,1,0.15759849906191573
1490,1115,2020-05-14,2.8,3020.0,41,10001990.SH,0.07,2.958,2.8310000000000004,0.1178010031402532,call,0.0306620209059234,0.1289798435725271,1,1116,2.8,15673.0,41,10002094.SH,0.06,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2065353420185744,1,0.15759849906191573
1491,1116,2020-05-14,2.8,13723.0,41,10002085.SH,0.07,2.958,2.8310000000000004,0.1178010031402532,call,0.0306620209059234,0.1289798435725271,1,1115,2.8,2158.0,41,10001999.SH,0.06,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2065353420185744,1,0.15759849906191573
1492,1116,2020-05-14,2.8,13723.0,41,10002085.SH,0.07,2.958,2.8310000000000004,0.1178010031402532,call,0.0306620209059234,0.1289798435725271,1,1116,2.8,15673.0,41,10002094.SH,0.06,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2065353420185744,1,0.15759849906191573
1493,1117,2020-05-15,2.8,2092.0,40,10001990.SH,0.06,2.958,2.812,0.1209423608131288,call,0.0408333333333334,0.1347791937955617,1,1117,2.8,1567.0,40,10001999.SH,0.07,2.958,2.812,0.1209423608131288,put,-0.025,0.2139686335518658,1,0.16153846153846363
1494,1117,2020-05-15,2.8,2092.0,40,10001990.SH,0.06,2.958,2.812,0.1209423608131288,call,0.0408333333333334,0.1347791937955617,1,1118,2.8,20391.0,40,10002094.SH,0.07,2.958,2.812,0.1209423608131288,put,-0.025,0.2139686335518658,1,0.16153846153846363
1495,1118,2020-05-15,2.8,19611.0,40,10002085.SH,0.06,2.958,2.812,0.1209423608131288,call,0.0408333333333334,0.1347791937955617,1,1117,2.8,1567.0,40,10001999.SH,0.07,2.958,2.812,0.1209423608131288,put,-0.025,0.2139686335518658,1,0.16153846153846363
1496,1118,2020-05-15,2.8,19611.0,40,10002085.SH,0.06,2.958,2.812,0.1209423608131288,call,0.0408333333333334,0.1347791937955617,1,1118,2.8,20391.0,40,10002094.SH,0.07,2.958,2.812,0.1209423608131288,put,-0.025,0.2139686335518658,1,0.16153846153846363
1497,1119,2020-05-18,2.8,2212.0,37,10001990.SH,0.07,2.958,2.833,0.120992611158993,call,0.0339768339768341,0.1333188211241066,1,1119,2.8,1803.0,37,10001999.SH,0.05,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.190198670728296,1,0.2567567567567591
1498,1119,2020-05-18,2.8,2212.0,37,10001990.SH,0.07,2.958,2.833,0.120992611158993,call,0.0339768339768341,0.1333188211241066,1,1120,2.8,29647.0,37,10002094.SH,0.05,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.190198670728296,1,0.2567567567567591
1499,1120,2020-05-18,2.8,29248.0,37,10002085.SH,0.07,2.958,2.833,0.120992611158993,call,0.0339768339768341,0.1333188211241066,1,1119,2.8,1803.0,37,10001999.SH,0.05,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.190198670728296,1,0.2567567567567591
1500,1120,2020-05-18,2.8,29248.0,37,10002085.SH,0.07,2.958,2.833,0.120992611158993,call,0.0339768339768341,0.1333188211241066,1,1120,2.8,29647.0,37,10002094.SH,0.05,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.190198670728296,1,0.2567567567567591
1501,1121,2020-05-19,2.85,2625.0,36,10001991.SH,0.05,2.958,2.852,0.1109694700216135,call,0.0322222222222222,0.1278976621830761,1,1121,2.85,2191.0,36,10002000.SH,0.06,2.958,2.852,0.1109694700216135,put,-0.0277777777777777,0.1798336666029393,1,-0.015151515151514416
1502,1121,2020-05-19,2.85,2625.0,36,10001991.SH,0.05,2.958,2.852,0.1109694700216135,call,0.0322222222222222,0.1278976621830761,1,1122,2.85,26239.0,36,10002095.SH,0.06,2.958,2.852,0.1109694700216135,put,-0.0277777777777777,0.1798336666029393,1,-0.015151515151514416
1503,1122,2020-05-19,2.85,30505.0,36,10002086.SH,0.05,2.958,2.852,0.1109694700216135,call,0.0322222222222222,0.1278976621830761,1,1121,2.85,2191.0,36,10002000.SH,0.06,2.958,2.852,0.1109694700216135,put,-0.0277777777777777,0.1798336666029393,1,-0.015151515151514416
1504,1122,2020-05-19,2.85,30505.0,36,10002086.SH,0.05,2.958,2.852,0.1109694700216135,call,0.0322222222222222,0.1278976621830761,1,1122,2.85,26239.0,36,10002095.SH,0.06,2.958,2.852,0.1109694700216135,put,-0.0277777777777777,0.1798336666029393,1,-0.015151515151514416
1505,1123,2020-05-20,2.85,3389.0,35,10001991.SH,0.05,2.958,2.849,0.107155654205621,call,0.0331428571428571,0.1345214038358032,1,1123,2.85,2353.0,35,10002000.SH,0.06,2.958,2.849,0.107155654205621,put,-0.0285714285714285,0.178103642653346,1,-0.015584415584414828
1506,1123,2020-05-20,2.85,3389.0,35,10001991.SH,0.05,2.958,2.849,0.107155654205621,call,0.0331428571428571,0.1345214038358032,1,1124,2.85,29815.0,35,10002095.SH,0.06,2.958,2.849,0.107155654205621,put,-0.0285714285714285,0.178103642653346,1,-0.015584415584414828
1507,1124,2020-05-20,2.85,34431.0,35,10002086.SH,0.05,2.958,2.849,0.107155654205621,call,0.0331428571428571,0.1345214038358032,1,1123,2.85,2353.0,35,10002000.SH,0.06,2.958,2.849,0.107155654205621,put,-0.0285714285714285,0.178103642653346,1,-0.015584415584414828
1508,1124,2020-05-20,2.85,34431.0,35,10002086.SH,0.05,2.958,2.849,0.107155654205621,call,0.0331428571428571,0.1345214038358032,1,1124,2.85,29815.0,35,10002095.SH,0.06,2.958,2.849,0.107155654205621,put,-0.0285714285714285,0.178103642653346,1,-0.015584415584414828
1509,1125,2020-05-21,2.85,3516.0,34,10001991.SH,0.05,2.958,2.838,0.1087176694533306,call,0.0341176470588235,0.1528966125627756,1,1125,2.85,1747.0,34,10002000.SH,0.07,2.958,2.838,0.1087176694533306,put,-0.0294117647058823,0.193787315584287,1,-0.08823529411764645
1510,1125,2020-05-21,2.85,3516.0,34,10001991.SH,0.05,2.958,2.838,0.1087176694533306,call,0.0341176470588235,0.1528966125627756,1,1126,2.85,34346.0,34,10002095.SH,0.07,2.958,2.838,0.1087176694533306,put,-0.0294117647058823,0.193787315584287,1,-0.08823529411764645
1511,1126,2020-05-21,2.85,41141.0,34,10002086.SH,0.05,2.958,2.838,0.1087176694533306,call,0.0341176470588235,0.1528966125627756,1,1125,2.85,1747.0,34,10002000.SH,0.07,2.958,2.838,0.1087176694533306,put,-0.0294117647058823,0.193787315584287,1,-0.08823529411764645
1512,1126,2020-05-21,2.85,41141.0,34,10002086.SH,0.05,2.958,2.838,0.1087176694533306,call,0.0341176470588235,0.1528966125627756,1,1126,2.85,34346.0,34,10002095.SH,0.07,2.958,2.838,0.1087176694533306,put,-0.0294117647058823,0.193787315584287,1,-0.08823529411764645
1513,1127,2020-05-22,2.76,8862.0,33,10001989.SH,0.06,2.958,2.768,0.1314060266441591,call,0.0696969696969699,0.1595349573461711,1,1127,2.76,10978.0,33,10001998.SH,0.06,2.958,2.768,0.1314060266441591,put,-0.0303030303030303,0.2012751751425862,1,0.590909090909094
1514,1128,2020-05-25,2.76,6182.0,30,10001989.SH,0.06,2.958,2.78,0.1317037966842604,call,0.0766666666666669,0.1462629765439629,1,1128,2.76,9769.0,30,10001998.SH,0.05,2.958,2.78,0.1317037966842604,put,-0.0333333333333333,0.1952800237593651,1,0.8000000000000036
1515,1129,2020-05-26,2.8,4272.0,29,10001990.SH,0.04,2.958,2.802,0.128370480896153,call,0.1017241379310348,0.1154225950830579,1,1129,2.8,4985.0,29,10001999.SH,0.06,2.958,2.802,0.128370480896153,put,-0.0344827586206896,0.2018298556895256,1,0.6000000000000038
1516,1129,2020-05-26,2.8,4272.0,29,10001990.SH,0.04,2.958,2.802,0.128370480896153,call,0.1017241379310348,0.1154225950830579,1,1130,2.8,78885.0,29,10002094.SH,0.06,2.958,2.802,0.128370480896153,put,-0.0344827586206896,0.2018298556895256,1,0.6000000000000038
1517,1130,2020-05-26,2.8,80588.0,29,10002085.SH,0.05,2.958,2.802,0.128370480896153,call,0.0744827586206899,0.1472823942738473,1,1129,2.8,4985.0,29,10001999.SH,0.06,2.958,2.802,0.128370480896153,put,-0.0344827586206896,0.2018298556895256,1,0.45141065830721344
1518,1130,2020-05-26,2.8,80588.0,29,10002085.SH,0.05,2.958,2.802,0.128370480896153,call,0.0744827586206899,0.1472823942738473,1,1130,2.8,78885.0,29,10002094.SH,0.06,2.958,2.802,0.128370480896153,put,-0.0344827586206896,0.2018298556895256,1,0.45141065830721344
1519,1131,2020-05-27,2.75,46143.0,28,10002084.SH,0.07,2.958,2.792,0.1270404199271264,call,0.0704081632653062,0.1389986640941202,1,1131,2.75,73547.0,28,10002093.SH,0.04,2.958,2.792,0.1270404199271264,put,-0.0357142857142857,0.1980337569711208,1,0.9545454545454561
1520,1132,2020-05-28,2.8,19470.0,27,10001990.SH,0.04,2.958,2.801,0.1274215613736521,call,0.1092592592592595,0.1219957920222878,1,1132,2.8,18111.0,27,10001999.SH,0.06,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.2070357227612733,1,0.6444444444444485
1521,1132,2020-05-28,2.8,19470.0,27,10001990.SH,0.04,2.958,2.801,0.1274215613736521,call,0.1092592592592595,0.1219957920222878,1,1133,2.8,208206.0,27,10002094.SH,0.06,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.2070357227612733,1,0.6444444444444485
1522,1133,2020-05-28,2.8,263510.0,27,10002085.SH,0.05,2.958,2.801,0.1274215613736521,call,0.0800000000000002,0.1549894498037099,1,1132,2.8,18111.0,27,10001999.SH,0.06,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.2070357227612733,1,0.48484848484848847
1523,1133,2020-05-28,2.8,263510.0,27,10002085.SH,0.05,2.958,2.801,0.1274215613736521,call,0.0800000000000002,0.1549894498037099,1,1133,2.8,208206.0,27,10002094.SH,0.06,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.2070357227612733,1,0.48484848484848847
1524,1134,2020-05-29,2.76,7939.0,26,10001989.SH,0.07,2.958,2.802,0.1241024094436234,call,0.0703296703296705,0.1445418336820006,1,1134,2.76,15029.0,26,10001998.SH,0.04,2.958,2.802,0.1241024094436234,put,-0.0384615384615384,0.204312149484694,1,0.9230769230769269
1525,1135,2020-06-02,2.85,9452.0,50,10002532.SH,0.07,3.334,2.879,0.1402414219122094,call,0.1182857142857142,0.1152194625552296,1,1135,2.85,10804.0,50,10002541.SH,0.07,3.334,2.879,0.1402414219122094,put,-0.02,0.2077214142519235,1,1.474285714285714
1526,1136,2020-06-03,2.85,17092.0,49,10002532.SH,0.08,3.334,2.884,0.1388438250305976,call,0.1030612244897959,0.1338487657558321,1,1136,2.85,19382.0,49,10002541.SH,0.06,3.334,2.884,0.1388438250305976,put,-0.0204081632653061,0.190247308094114,1,1.5043731778425655
1527,1137,2020-06-04,2.85,8336.0,48,10002532.SH,0.07,3.334,2.878,0.136748613854699,call,0.1232142857142856,0.1197399361594021,1,1137,2.85,10057.0,48,10002541.SH,0.07,3.334,2.878,0.136748613854699,put,-0.0208333333333333,0.2105854160013795,1,1.5357142857142856
1528,1138,2020-06-05,2.85,8456.0,47,10002532.SH,0.08,3.334,2.892,0.137389384332829,call,0.1074468085106382,0.1238676451532095,1,1138,2.85,10019.0,47,10002541.SH,0.06,3.334,2.892,0.137389384332829,put,-0.0212765957446808,0.2018005600212663,1,1.5683890577507598
1529,1139,2020-06-08,2.9,19934.0,44,10002533.SH,0.05,3.334,2.905,0.1376754427311613,call,0.1745454545454546,0.1074891016209125,1,1139,2.9,13808.0,44,10002542.SH,0.08,3.334,2.905,0.1376754427311613,put,-0.0227272727272727,0.215198693991065,1,1.594405594405595
1530,1140,2020-06-09,2.9,19797.0,43,10002533.SH,0.07,3.334,2.923,0.1372658739210745,call,0.1209302325581395,0.1334752236337959,1,1140,2.9,15059.0,43,10002542.SH,0.06,3.334,2.923,0.1372658739210745,put,-0.0232558139534883,0.1869690542705953,1,1.6314847942754926
1531,1141,2020-06-10,2.9,13304.0,42,10002533.SH,0.06,3.334,2.908,0.1387859283784119,call,0.1484126984126984,0.1319207352752983,1,1141,2.9,13861.0,42,10002542.SH,0.07,3.334,2.908,0.1387859283784119,put,-0.0238095238095238,0.1977537940945923,1,1.670329670329671
1532,1142,2020-06-11,2.85,18497.0,41,10002532.SH,0.07,3.334,2.878,0.1437009742159501,call,0.1442508710801393,0.1316360040295719,1,1142,2.85,26944.0,41,10002541.SH,0.07,3.334,2.878,0.1437009742159501,put,-0.024390243902439,0.2263526844048201,1,1.7979094076655049
1533,1143,2020-06-12,2.85,23783.0,40,10002532.SH,0.07,3.334,2.891,0.1444014724542471,call,0.1478571428571428,0.1096672330658733,1,1143,2.85,36968.0,40,10002541.SH,0.06,3.334,2.891,0.1444014724542471,put,-0.025,0.2162441589376926,1,2.042307692307692
1534,1144,2020-06-15,2.8,20567.0,37,10002531.SH,0.07,3.334,2.847,0.1499132524953897,call,0.1791505791505792,0.1040282192571163,1,1144,2.8,45385.0,37,10002540.SH,0.06,3.334,2.847,0.1499132524953897,put,-0.027027027027027,0.234767663946718,1,2.519750519750521
1535,1145,2020-06-16,2.85,34807.0,36,10002532.SH,0.06,3.334,2.877,0.1515943025256369,call,0.1962962962962962,0.1147057899833917,1,1145,2.85,39765.0,36,10002541.SH,0.06,3.334,2.877,0.1515943025256369,put,-0.0277777777777777,0.2109081749914587,1,2.5277777777777777
1536,1146,2020-06-17,2.85,22313.0,35,10002532.SH,0.06,3.334,2.881,0.1499019162149407,call,0.2019047619047619,0.1088967838127314,1,1146,2.85,34647.0,35,10002541.SH,0.06,3.334,2.881,0.1499019162149407,put,-0.0285714285714285,0.2184358206302523,1,2.5999999999999996
1537,1147,2020-06-18,2.85,43112.0,34,10002532.SH,0.07,3.334,2.895,0.149158469521106,call,0.1739495798319327,0.1123557588288486,1,1147,2.85,57923.0,34,10002541.SH,0.05,3.334,2.895,0.149158469521106,put,-0.0294117647058823,0.2081866878764033,1,2.676470588235294
1538,1148,2020-06-19,2.9,80213.0,33,10002533.SH,0.06,3.334,2.927,0.1530009865648884,call,0.1888888888888889,0.1185621489675342,1,1148,2.9,83652.0,33,10002542.SH,0.06,3.334,2.927,0.1530009865648884,put,-0.0303030303030303,0.2159383872628808,1,2.37878787878788
1539,1149,2020-06-22,2.9,92948.0,30,10002533.SH,0.06,3.334,2.924,0.1521649114850401,call,0.2077777777777778,0.1312580511660277,1,1149,2.9,97076.0,30,10002542.SH,0.06,3.334,2.924,0.1521649114850401,put,-0.0333333333333333,0.2218797156787813,1,2.616666666666668
1540,1150,2020-06-23,2.9,90700.0,29,10002533.SH,0.07,3.334,2.93,0.1201723563408269,call,0.1793103448275862,0.1538556508176923,1,1150,2.9,97546.0,29,10002542.SH,0.06,3.334,2.93,0.1201723563408269,put,-0.0344827586206896,0.2332197917004823,1,2.4190981432360754
1541,1151,2020-06-24,2.95,135511.0,28,10002534.SH,0.05,3.334,2.958,0.1223353776125947,call,0.2385714285714285,0.1320615809804797,1,1151,2.95,85310.0,28,10002543.SH,0.06,3.334,2.958,0.1223353776125947,put,-0.0357142857142857,0.2036469023769796,1,2.6688311688311677
1542,1152,2020-07-07,3.4,33587.0,50,10002625.SH,0.16,3.323,3.402,0.331187290087191,call,-0.02,0.3064032022313326,1,1152,3.4,21055.0,50,10002626.SH,0.13,3.323,3.402,0.331187290087191,put,-0.0081538461538461,0.2719206807724983,1,-0.44068965517241393
1543,1153,2020-07-08,3.5,46731.0,49,10002639.SH,0.15,3.323,3.447,0.3299021664377123,call,-0.0204081632653061,0.3360576008658111,1,1153,3.5,14559.0,49,10002640.SH,0.17,3.323,3.447,0.3299021664377123,put,0.0008403361344537,0.2920275525759756,1,-0.27359693877551017
1544,1154,2020-07-09,3.5,38025.0,48,10002639.SH,0.15,3.323,3.459,0.3301027782321778,call,-0.0208333333333333,0.3279672876616717,1,1154,3.5,14531.0,48,10002640.SH,0.17,3.323,3.459,0.3301027782321778,put,0.0008578431372549,0.3072227358849048,1,-0.27929687499999994
1545,1155,2020-07-10,3.4,29133.0,47,10002625.SH,0.15,3.323,3.373,0.3487783001054528,call,-0.0212765957446808,0.3272125740268826,1,1155,3.4,18222.0,47,10002626.SH,0.15,3.323,3.373,0.3487783001054528,put,-0.010354609929078,0.2922168568331301,1,-0.47446808510638305
1546,1156,2020-07-13,3.4,45485.0,44,10002625.SH,0.14,3.323,3.4160000000000004,0.3493328836349217,call,-0.0227272727272727,0.2692235421426594,1,1156,3.4,28286.0,44,10002626.SH,0.12,3.323,3.4160000000000004,0.3493328836349217,put,-0.0081439393939394,0.280852402523905,1,-0.47989510489510495
1547,1157,2020-07-14,3.4,58229.0,43,10002625.SH,0.12,3.323,3.38,0.3520982182313252,call,-0.0232558139534883,0.2704069619706422,1,1157,3.4,27543.0,43,10002626.SH,0.13,3.323,3.38,0.3520982182313252,put,-0.0094812164579606,0.2687735272996128,1,-0.48279069767441873
1548,1158,2020-07-15,3.4,61310.0,42,10002625.SH,0.11,3.323,3.35,0.3512786654451615,call,-0.0238095238095238,0.2839296099811196,1,1158,3.4,36118.0,42,10002626.SH,0.15,3.323,3.35,0.3512786654451615,put,-0.0115873015873015,0.2817819960990249,1,-0.5027472527472528
1549,1159,2020-07-16,3.2,27934.0,41,10002592.SH,0.13,3.323,3.2060000000000004,0.3912330503486019,call,-0.0013133208255159,0.2870329242596923,1,1159,3.2,83764.0,41,10002601.SH,0.12,3.323,3.2060000000000004,0.3912330503486019,put,-0.024390243902439,0.2971000543217211,1,-0.3717073170731714
1550,1160,2020-07-17,3.2,56257.0,40,10002592.SH,0.13,3.323,3.229,0.3847613900387829,call,-0.0013461538461538,0.2606136555097997,1,1160,3.2,84864.0,40,10002601.SH,0.09,3.323,3.229,0.3847613900387829,put,-0.025,0.2536901622483731,1,-0.33068181818181897
1551,1161,2020-07-20,3.3,137652.0,37,10002593.SH,0.13,3.323,3.3310000000000004,0.3940375374299247,call,-0.0222453222453222,0.2605202550781369,1,1161,3.3,100388.0,37,10002602.SH,0.09,3.323,3.3310000000000004,0.3940375374299247,put,-0.027027027027027,0.2574479650016575,1,-0.7260442260442256
1552,1162,2020-07-21,3.3,92280.0,36,10002593.SH,0.12,3.323,3.329,0.3944143407465429,call,-0.0224537037037036,0.2428075516465902,1,1162,3.3,86609.0,36,10002602.SH,0.09,3.323,3.329,0.3944143407465429,put,-0.0277777777777777,0.2586771611739397,1,-0.7420634920634915
1553,1163,2020-07-22,3.3,212989.0,35,10002593.SH,0.12,3.323,3.334,0.3947522045477132,call,-0.023095238095238,0.2393929224640131,1,1163,3.3,195703.0,35,10002602.SH,0.08,3.323,3.334,0.3947522045477132,put,-0.0285714285714285,0.2426277245232164,1,-0.758571428571428
1554,1164,2020-07-23,3.3,269893.0,34,10002593.SH,0.12,3.323,3.3310000000000004,0.395150051600504,call,-0.0237745098039215,0.2475355089154839,1,1164,3.3,285292.0,34,10002602.SH,0.09,3.323,3.3310000000000004,0.395150051600504,put,-0.0294117647058823,0.2678448277937174,1,-0.7857142857142851
1555,1165,2020-07-24,3.2,178084.0,33,10002592.SH,0.11,3.323,3.2,0.4244157630228884,call,0.0035812672176307,0.2781489756071865,1,1165,3.2,268859.0,33,10002601.SH,0.11,3.323,3.2,0.4244157630228884,put,-0.0303030303030303,0.2955883918790817,1,-0.4008264462809926
1556,1166,2020-07-27,3.2,199508.0,30,10002592.SH,0.11,3.323,3.2110000000000003,0.4243614335939216,call,0.0039393939393938,0.2764621948057563,1,1166,3.2,211845.0,30,10002601.SH,0.09,3.323,3.2110000000000003,0.4243614335939216,put,-0.0333333333333333,0.2684447482434213,1,-0.3850000000000011
1557,1167,2020-07-28,3.2,137710.0,29,10002592.SH,0.11,3.323,3.2310000000000003,0.4240090797355433,call,0.0040752351097177,0.250211160081625,1,1167,3.2,149041.0,29,10002601.SH,0.08,3.323,3.2310000000000003,0.4240090797355433,put,-0.0344827586206896,0.2694773385932147,1,-0.3647912885662445
1558,1168,2020-07-29,3.3,299467.0,28,10002593.SH,0.1,3.323,3.2910000000000004,0.4247631348157238,call,-0.0274999999999999,0.2792502304734289,1,1168,3.3,166985.0,28,10002602.SH,0.1,3.323,3.2910000000000004,0.4247631348157238,put,-0.0357142857142857,0.2705715601148904,1,-0.948214285714285
1559,1169,2020-07-30,3.3,186399.0,27,10002593.SH,0.09,3.323,3.277,0.4259226013030761,call,-0.0275720164609052,0.2761819637084604,1,1169,3.3,114701.0,27,10002602.SH,0.11,3.323,3.277,0.4259226013030761,put,-0.037037037037037,0.2836006521110832,1,-0.9833333333333326
1560,1170,2020-07-31,3.3,336329.0,26,10002593.SH,0.09,3.323,3.295,0.4205726732499416,call,-0.0286324786324785,0.255985178343296,1,1170,3.3,244252.0,26,10002602.SH,0.11,3.323,3.295,0.4205726732499416,put,-0.0384615384615384,0.3142576897763312,1,-1.0211538461538454
1561,1171,2020-08-04,3.4,25015.0,50,10002239.SH,0.12,3.325,3.359,0.4069186192512128,call,-0.02,0.270254850993231,1,1171,3.4,7689.0,50,10002248.SH,0.16,3.325,3.359,0.4069186192512128,put,-0.010625,0.2899180856474637,1,-0.43928571428571483
1562,1172,2020-08-05,3.3,12360.0,49,10002238.SH,0.16,3.325,3.3360000000000003,0.283827403879153,call,-0.0172193877551019,0.2802261070320755,1,1172,3.3,16669.0,49,10002247.SH,0.12,3.325,3.3360000000000003,0.283827403879153,put,-0.0204081632653061,0.2932073663247524,1,-0.557580174927113
1563,1173,2020-08-06,3.3,20380.0,48,10002238.SH,0.15,3.325,3.338,0.2768300193437141,call,-0.017361111111111,0.2598249970467835,1,1173,3.3,20629.0,48,10002247.SH,0.12,3.325,3.338,0.2768300193437141,put,-0.0208333333333333,0.2978367375604808,1,-0.5671296296296289
1564,1174,2020-08-07,3.3,24276.0,47,10002238.SH,0.13,3.325,3.3080000000000003,0.273520375985832,call,-0.0171849427168575,0.2560539024643599,1,1174,3.3,25409.0,47,10002247.SH,0.13,3.325,3.3080000000000003,0.273520375985832,put,-0.0212765957446808,0.2938574142556487,1,-0.5769230769230761
1565,1175,2020-08-10,3.3,24509.0,44,10002238.SH,0.14,3.325,3.333,0.2748122327523232,call,-0.0186688311688311,0.2566790952708125,1,1175,3.3,24123.0,44,10002247.SH,0.12,3.325,3.333,0.2748122327523232,put,-0.0227272727272727,0.3055057951482981,1,-0.6162587412587404
1566,1176,2020-08-11,3.3,33162.0,43,10002238.SH,0.12,3.325,3.307,0.2630384134752349,call,-0.0184108527131782,0.2476379990509301,1,1176,3.3,36625.0,43,10002247.SH,0.12,3.325,3.307,0.2630384134752349,put,-0.0232558139534883,0.2830826880069673,1,-0.624999999999999
1567,1177,2020-08-12,3.3,48857.0,42,10002238.SH,0.11,3.325,3.297,0.2586520001522358,call,-0.0183982683982683,0.2403010285754352,1,1177,3.3,41703.0,42,10002247.SH,0.13,3.325,3.297,0.2586520001522358,put,-0.0238095238095238,0.2981662914766668,1,-0.6398809523809513
