,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
280,2020-11-27,3.7,133793.0,26,10002687.SH,0.03,3.491,3.557,0.1564949403555068,call,-0.0384615384615384,0.2089340105389357,1.04,3.4,176384.0,26,10002628.SH,0.02,3.491,3.557,0.1564949403555068,put,-0.0384615384615384,0.2022195506622195,0.96,-1.1538461538461537
281,2020-12-08,3.65,5046.0,50,10002919.SH,0.05,3.806,3.499,0.1645550526359008,call,0.0424,0.2000464260049164,1.04,3.35,4126.0,50,10002925.SH,0.04,3.806,3.499,0.1645550526359008,put,-0.02,0.1986024446025789,0.96,0.44000000000000095
282,2020-12-11,3.55,18307.0,47,10002918.SH,0.05,3.806,3.429,0.1614883476096793,call,0.0876595744680852,0.1909290954824835,1.04,3.3,42075.0,47,10002978.SH,0.03,3.806,3.429,0.1614883476096793,put,-0.0212765957446808,0.1689347243366539,0.96,1.404255319148938
283,2020-12-18,3.65,20687.0,40,10002919.SH,0.04,3.806,3.505,0.158462051628982,call,0.0725,0.1960007329613119,1.04,3.35,11022.0,40,10002925.SH,0.02,3.806,3.505,0.158462051628982,put,-0.025,0.166081689836353,0.96,1.2000000000000017
284,2021-01-11,3.9,44656.0,44,10003053.SH,0.06,3.788,3.765,0.152747896326683,call,-0.0227272727272727,0.2098865518908202,1.04,3.6,24168.0,44,10003059.SH,0.05,3.788,3.765,0.152747896326683,put,-0.0227272727272727,0.2304321434628069,0.96,-0.6818181818181818
285,2021-01-13,4.0,61029.0,42,10003083.SH,0.07,3.788,3.862,0.1846165774865614,call,-0.0238095238095238,0.2323005097237527,1.04,3.7,30756.0,42,10003060.SH,0.05,3.788,3.862,0.1846165774865614,put,-0.0238095238095238,0.2276290576298534,0.96,-0.7142857142857143
286,2021-01-18,4.0,43797.0,37,10003083.SH,0.05,3.788,3.837,0.1976865519168724,call,-0.027027027027027,0.2217504928735196,1.04,3.7,43436.0,37,10003060.SH,0.04,3.788,3.837,0.1976865519168724,put,-0.027027027027027,0.2002435384666323,0.96,-0.8108108108108109
287,2021-01-21,4.0,78158.0,34,10003083.SH,0.05,3.788,3.84,0.196317321211422,call,-0.0294117647058823,0.2296250671737641,1.04,3.7,55797.0,34,10003060.SH,0.04,3.788,3.84,0.196317321211422,put,-0.0294117647058823,0.2104266889117061,0.96,-0.8823529411764706
288,2021-02-02,3.9,14385.0,50,10002993.SH,0.07,3.454,3.752,0.2167000543476723,call,-0.02,0.2242364225502014,1.04,3.6,14692.0,50,10002999.SH,0.06,3.454,3.752,0.2167000543476723,put,0.0286666666666666,0.2309113943694978,0.96,0.07384615384615345
289,2021-02-03,3.9,18376.0,49,10002993.SH,0.06,3.454,3.764,0.2166552194019827,call,-0.0204081632653061,0.1987981861581504,1.04,3.6,17901.0,49,10002999.SH,0.05,3.454,3.764,0.2166552194019827,put,0.0391836734693877,0.2185063328897655,0.96,0.20037105751391418
290,2021-02-09,4.1,29620.0,43,10003089.SH,0.06,3.454,3.939,0.2101656535270829,call,-0.0232558139534883,0.2190979086933732,1.04,3.8,36644.0,43,10003001.SH,0.07,3.454,3.939,0.2101656535270829,put,0.0916943521594682,0.2484060343171656,0.96,1.1592128801431107
291,2021-02-25,4.0,189401.0,27,10003025.SH,0.03,3.454,3.843,0.224863425214574,call,-0.037037037037037,0.199398881467849,1.04,3.7,166485.0,27,10003000.SH,0.04,3.454,3.843,0.224863425214574,put,0.1907407407407407,0.2370756738477051,0.96,2.793650793650793
292,2021-02-26,3.9,273435.0,26,10002993.SH,0.04,3.454,3.743,0.2425953315226464,call,-0.0384615384615384,0.2394423942944407,1.04,3.6,214475.0,26,10002999.SH,0.04,3.454,3.743,0.2425953315226464,put,0.1019230769230768,0.2478360353841781,0.96,0.9519230769230755
293,2021-03-15,3.7,34125.0,44,10003266.SH,0.05,3.467,3.5580000000000003,0.2978069711340432,call,-0.0227272727272727,0.2046628034345806,1.04,3.4,35940.0,44,10003272.SH,0.05,3.467,3.5580000000000003,0.2978069711340432,put,-0.0227272727272727,0.2387219533132612,0.96,-0.6818181818181818
294,2021-03-24,3.6,156325.0,35,10003265.SH,0.04,3.467,3.454,0.271984567033591,call,-0.0285714285714285,0.2142233240716457,1.04,3.3,88897.0,35,10003300.SH,0.03,3.467,3.454,0.271984567033591,put,-0.0285714285714285,0.211615443352729,0.96,-0.8571428571428571
295,2021-03-25,3.6,156220.0,34,10003265.SH,0.03,3.467,3.452,0.2708238576913799,call,-0.0294117647058823,0.190510641283065,1.04,3.3,102971.0,34,10003300.SH,0.03,3.467,3.452,0.2708238576913799,put,-0.0294117647058823,0.2131238573438525,0.96,-0.8823529411764706
296,2021-04-07,3.7,16242.0,49,10003331.SH,0.03,3.648,3.542,0.2234349344555274,call,-0.0204081632653061,0.1582983403993249,1.04,3.4,22396.0,49,10003337.SH,0.04,3.648,3.542,0.2234349344555274,put,-0.0204081632653061,0.1934213730506598,0.96,-0.6122448979591837
297,2021-04-08,3.7,12853.0,48,10003331.SH,0.03,3.648,3.5580000000000003,0.1959589059109857,call,-0.0208333333333333,0.1501690457769929,1.04,3.4,16223.0,48,10003337.SH,0.04,3.648,3.5580000000000003,0.1959589059109857,put,-0.0208333333333333,0.2050693069086969,0.96,-0.625
298,2021-04-13,3.6,26727.0,43,10003330.SH,0.03,3.648,3.45,0.17447293209402,call,0.013953488372093,0.1694716427083313,1.04,3.3,26269.0,43,10003336.SH,0.03,3.648,3.45,0.17447293209402,put,-0.0232558139534883,0.1895393244774639,0.96,-0.13953488372092973
299,2021-05-07,3.55,3952.0,47,10002865.SH,0.04,3.469,3.399,0.1526180196802631,call,-0.0212765957446808,0.1893405728888362,1.04,3.25,3874.0,47,10002871.SH,0.03,3.469,3.399,0.1526180196802631,put,-0.0212765957446808,0.1838708063842952,0.96,-0.6382978723404256
300,2021-05-10,3.55,2968.0,44,10002865.SH,0.03,3.469,3.399,0.1471867095230959,call,-0.0227272727272727,0.1705688146584481,1.04,3.25,3994.0,44,10002871.SH,0.03,3.469,3.399,0.1471867095230959,put,-0.0227272727272727,0.1896095685162097,0.96,-0.6818181818181818
301,2021-05-11,3.55,6257.0,43,10002865.SH,0.04,3.469,3.429,0.1514228539666537,call,-0.0232558139534883,0.1765542802917361,1.04,3.3,40052.0,43,10003014.SH,0.03,3.469,3.429,0.1514228539666537,put,-0.0232558139534883,0.1760285079830587,0.96,-0.6976744186046512
302,2021-05-14,3.65,11314.0,40,10002866.SH,0.04,3.469,3.498,0.1720579109815888,call,-0.025,0.201094215531528,1.04,3.35,8259.0,40,10002872.SH,0.03,3.469,3.498,0.1720579109815888,put,-0.025,0.1919964651251137,0.96,-0.75
303,2021-05-19,3.65,6699.0,35,10002866.SH,0.03,3.469,3.504,0.171098797989765,call,-0.0285714285714285,0.1834402226457297,1.04,3.35,3287.0,35,10002872.SH,0.02,3.469,3.504,0.171098797989765,put,-0.0285714285714285,0.1761779367527961,0.96,-0.8571428571428571
304,2021-05-21,3.6,100021.0,33,10003008.SH,0.03,3.469,3.475,0.1716761723539908,call,-0.0303030303030303,0.1756940068838298,1.04,3.35,9060.0,33,10002872.SH,0.03,3.469,3.475,0.1716761723539908,put,-0.0303030303030303,0.1934489103827774,0.96,-0.9090909090909091
305,2021-05-26,3.8,178791.0,28,10003010.SH,0.03,3.469,3.648,0.2113142497745298,call,-0.0357142857142857,0.2025187062247693,1.04,3.5,127274.0,28,10003016.SH,0.02,3.469,3.648,0.2113142497745298,put,0.0196428571428573,0.1836526534934938,0.96,-0.40714285714285414
306,2021-05-27,3.8,236048.0,27,10003010.SH,0.04,3.469,3.658,0.2099492946071255,call,-0.037037037037037,0.2285586512049734,1.04,3.5,191170.0,27,10003016.SH,0.02,3.469,3.658,0.2099492946071255,put,0.0203703703703706,0.1938738316829205,0.96,-0.5370370370370344
307,2021-05-28,3.8,254714.0,26,10003010.SH,0.03,3.469,3.651,0.2088020226227972,call,-0.0384615384615384,0.2080904860278367,1.04,3.5,209667.0,26,10003016.SH,0.02,3.469,3.651,0.2088020226227972,put,0.0211538461538464,0.1924005844146311,0.96,-0.43846153846153524
308,2021-06-18,3.6,103468.0,40,10003419.SH,0.04,3.1830000000000003,3.455,0.1747147232839595,call,-0.025,0.1988707845791876,1.04,3.3,49570.0,40,10003425.SH,0.03,3.1830000000000003,3.455,0.1747147232839595,put,0.0724999999999996,0.1993420782697797,0.96,0.5035714285714237
309,2021-06-25,3.7,196729.0,33,10003420.SH,0.03,3.1830000000000003,3.5410000000000004,0.1097432244737312,call,-0.0303030303030303,0.1961922723915279,1.04,3.4,182428.0,33,10003426.SH,0.02,3.1830000000000003,3.5410000000000004,0.1097432244737312,put,0.2984848484848479,0.1700586885612011,0.96,3.0363636363636295
310,2021-07-01,3.7,170198.0,27,10003420.SH,0.0133,3.1830000000000003,3.548,0.1186563126201101,call,-0.037037037037037,0.1527639922944605,1.04,3.4,168991.0,27,10003426.SH,0.02,3.1830000000000003,3.548,0.1186563126201101,put,0.3648148148148141,0.1921073297089636,0.96,6.129462796129451
311,2021-10-25,3.5,70203.0,30,10003630.SH,0.02,3.273,3.35,0.1579934183995112,call,-0.0333333333333333,0.1772440248962044,1.04,3.2,62874.0,30,10003636.SH,0.02,3.273,3.35,0.1579934183995112,put,-0.0333333333333333,0.1950658047731518,0.96,-1.0
312,2021-12-14,3.46,9382.0,43,10003715.SH,0.04,3.144,3.337,0.1143282908815965,call,-0.0232558139534883,0.1829424049014746,1.04,3.2,17973.0,43,10003778.SH,0.02,3.144,3.337,0.1143282908815965,put,0.0418604651162791,0.1567020096011162,0.96,-0.04651162790697611
313,2021-12-20,3.36,25794.0,37,10003714.SH,0.03,3.144,3.2430000000000003,0.1280774271739093,call,-0.027027027027027,0.1713375055754483,1.04,3.1,41188.0,37,10003777.SH,0.02,3.144,3.2430000000000003,0.1280774271739093,put,-0.027027027027027,0.1773079210434556,0.96,-0.8108108108108109
314,2021-12-22,3.36,26152.0,35,10003714.SH,0.03,3.144,3.244,0.1238422924577804,call,-0.0285714285714285,0.1756643833901882,1.04,3.1,44446.0,35,10003777.SH,0.0142,3.144,3.244,0.1238422924577804,put,-0.0285714285714285,0.1605280894408524,0.96,-0.8571428571428571
315,2021-12-23,3.4,127788.0,34,10003771.SH,0.02,3.144,3.275,0.1270616650241177,call,-0.0294117647058823,0.1523398458543122,1.04,3.16,29828.0,34,10003721.SH,0.0136,3.144,3.275,0.1270616650241177,put,0.0051903114186851,0.1380148899239897,0.96,-0.46218487394957936
316,2021-12-29,3.36,59842.0,28,10003714.SH,0.02,3.144,3.225,0.1383668383327921,call,-0.0357142857142857,0.1793911023367643,1.04,3.1,65216.0,28,10003777.SH,0.02,3.144,3.225,0.1383668383327921,put,-0.0357142857142857,0.187974405311346,0.96,-1.0714285714285714
317,2022-02-09,3.26,4993.0,42,10003536.SH,0.03,2.899,3.12,0.1800806755008993,call,-0.0238095238095238,0.1830262089901268,1.04,3.0,19503.0,42,10003794.SH,0.02,2.899,3.12,0.1800806755008993,put,0.0964285714285713,0.1569010294105112,0.96,0.7285714285714283
318,2022-02-10,3.26,4498.0,41,10003536.SH,0.03,2.899,3.128,0.1806885297927857,call,-0.024390243902439,0.1791960760365724,1.04,3.0,22823.0,41,10003794.SH,0.02,2.899,3.128,0.1806885297927857,put,0.098780487804878,0.1641754746448994,0.96,0.7463414634146338
319,2022-02-11,3.26,15789.0,40,10003536.SH,0.02,2.899,3.123,0.1806879794904124,call,-0.025,0.1546961950980424,1.04,3.0,26395.0,40,10003794.SH,0.02,2.899,3.123,0.1806879794904124,put,0.1012499999999999,0.1625929125127494,0.96,1.1437499999999996
320,2022-02-14,3.2,45622.0,37,10003787.SH,0.03,2.899,3.088,0.1778797728941865,call,-0.027027027027027,0.1761142790240049,1.04,2.96,6351.0,37,10003542.SH,0.02,2.899,3.088,0.1778797728941865,put,0.0554054054054053,0.1744415351094007,0.96,0.17837837837837747
321,2022-02-14,3.2,45622.0,37,10003787.SH,0.03,2.899,3.088,0.1778797728941865,call,-0.027027027027027,0.1761142790240049,1.04,2.95,11670.0,37,10003793.SH,0.02,2.899,3.088,0.1778797728941865,put,0.0418918918918921,0.1822677402645945,0.96,0.016216216216218753
322,2022-02-21,3.26,15447.0,30,10003536.SH,0.02,2.899,3.13,0.1697005509357815,call,-0.0333333333333333,0.1743828841682672,1.04,3.0,41896.0,30,10003794.SH,0.0127,2.899,3.13,0.1697005509357815,put,0.2317585301837269,0.1610426560819149,0.96,2.0886850152905194
323,2022-02-22,3.2,128182.0,29,10003787.SH,0.02,2.899,3.0810000000000004,0.1708812805815519,call,-0.0344827586206896,0.1713981234688759,1.04,2.96,9915.0,29,10003542.SH,0.02,2.899,3.0810000000000004,0.1708812805815519,put,0.0706896551724137,0.1898806801074147,0.96,0.5431034482758607
324,2022-02-22,3.2,128182.0,29,10003787.SH,0.02,2.899,3.0810000000000004,0.1708812805815519,call,-0.0344827586206896,0.1713981234688759,1.04,2.95,44167.0,29,10003793.SH,0.02,2.899,3.0810000000000004,0.1708812805815519,put,0.0534482758620692,0.1988216107718348,0.96,0.2844827586206937
325,2022-02-24,3.16,84646.0,27,10003535.SH,0.02,2.899,3.043,0.1762960192954272,call,-0.037037037037037,0.178486423490703,1.04,2.91,18102.0,27,10003541.SH,0.02,2.899,3.043,0.1762960192954272,put,-0.0166666666666664,0.2101452955244184,0.96,-0.8055555555555522
326,2022-03-21,3.0,52037.0,37,10004038.SH,0.03,2.714,2.874,0.3149885201485847,call,-0.027027027027027,0.201189225287795,1.04,2.75,29418.0,37,10004078.SH,0.04,2.714,2.874,0.3149885201485847,put,-0.0027027027027026,0.2543003346918523,0.96,-0.39382239382239353
327,2022-03-29,2.95,63574.0,29,10004037.SH,0.02,2.714,2.823,0.3079510219531929,call,-0.0344827586206896,0.1942890374308228,1.04,2.7,47734.0,29,10004102.SH,0.03,2.714,2.823,0.3079510219531929,put,-0.0344827586206896,0.2508844538123607,0.96,-1.0344827586206897
328,2022-04-12,3.0,14790.0,43,10004169.SH,0.03,2.725,2.8760000000000003,0.3231126676947993,call,-0.0232558139534883,0.184077038352102,1.04,2.75,9773.0,43,10004173.SH,0.04,2.725,2.8760000000000003,0.3231126676947993,put,-0.0087209302325581,0.2384899125471711,0.96,-0.4485049833887052
329,2022-04-18,3.0,21892.0,37,10004169.SH,0.03,2.725,2.8710000000000004,0.2485316109531757,call,-0.027027027027027,0.2038808504907488,1.04,2.75,13895.0,37,10004173.SH,0.03,2.725,2.8710000000000004,0.2485316109531757,put,-0.0045045045045045,0.2178287476267517,0.96,-0.4729729729729742
330,2022-04-28,2.85,93090.0,27,10004166.SH,0.03,2.725,2.749,0.2635624516833192,call,-0.037037037037037,0.2222922392190098,1.04,2.65,144895.0,27,10004202.SH,0.03,2.725,2.749,0.2635624516833192,put,-0.037037037037037,0.2389330728594959,0.96,-1.1111111111111112
331,2022-05-06,2.8,19434.0,47,10004023.SH,0.05,2.898,2.7030000000000003,0.2679972278348487,call,0.0204255319148937,0.2219572612828612,1.04,2.6,11531.0,47,10004140.SH,0.05,2.898,2.7030000000000003,0.2679972278348487,put,-0.0212765957446808,0.2515687147922515,0.96,-0.012765957446806538
332,2022-05-10,2.8,24216.0,43,10004023.SH,0.05,2.898,2.701,0.2649793436781285,call,0.0223255813953489,0.2347798828927874,1.04,2.6,24277.0,43,10004140.SH,0.05,2.898,2.701,0.2649793436781285,put,-0.0232558139534883,0.2604421134279072,0.96,-0.013953488372090867
333,2022-05-12,2.8,19017.0,41,10004023.SH,0.04,2.898,2.702,0.2672579598350338,call,0.0353658536585367,0.2097184072719812,1.04,2.6,7791.0,41,10004140.SH,0.04,2.898,2.702,0.2672579598350338,put,-0.024390243902439,0.2354733825879991,0.96,0.16463414634146623
334,2022-05-16,2.8,23716.0,37,10004023.SH,0.04,2.898,2.702,0.2557012673896362,call,0.0391891891891894,0.2214580130278467,1.04,2.6,11329.0,37,10004140.SH,0.04,2.898,2.702,0.2557012673896362,put,-0.027027027027027,0.2471690597426294,0.96,0.18243243243243557
335,2022-05-23,2.86,5947.0,30,10003707.SH,0.03,2.898,2.763,0.2604015188192852,call,0.0088888888888891,0.2052274379522204,1.04,2.65,37300.0,30,10004120.SH,0.02,2.898,2.763,0.2604015188192852,put,-0.0333333333333333,0.2003043351739049,0.96,-0.23999999999999488
336,2022-06-14,3.0,33780.0,43,10004317.SH,0.04,2.867,2.874,0.1687979263198012,call,-0.0232558139534883,0.2153239828917384,1.04,2.75,36092.0,43,10004294.SH,0.03,2.867,2.874,0.1687979263198012,put,-0.0232558139534883,0.2053234609869421,0.96,-0.6976744186046512
337,2022-06-24,3.1,181712.0,33,10004325.SH,0.03,2.867,2.978,0.1480737306573185,call,-0.0303030303030303,0.2027923510121107,1.04,2.85,100343.0,33,10004296.SH,0.02,2.867,2.978,0.1480737306573185,put,-0.0303030303030303,0.1908483014268874,0.96,-0.9090909090909091
338,2022-06-30,3.2,299128.0,27,10004329.SH,0.03,2.867,3.069,0.1622231577528322,call,-0.037037037037037,0.2267786785880327,1.04,2.95,148381.0,27,10004298.SH,0.03,2.867,3.069,0.1622231577528322,put,0.0654320987654323,0.2347323184100389,0.96,0.42592592592592937
339,2022-07-05,3.2,10038.0,50,10004349.SH,0.05,2.7460000000000004,3.063,0.1596689980285068,call,-0.02,0.2189183795930743,1.04,2.95,5619.0,50,10004355.SH,0.05,2.7460000000000004,3.063,0.1596689980285068,put,0.0615999999999999,0.2244002160321473,0.96,0.6239999999999984
340,2022-07-15,3.0,38141.0,40,10004347.SH,0.03,2.7460000000000004,2.872,0.1637777595630695,call,-0.025,0.1947717752074897,1.04,2.75,10882.0,40,10004351.SH,0.03,2.7460000000000004,2.872,0.1637777595630695,put,-0.021666666666667,0.2107863431584536,0.96,-0.7000000000000055
341,2022-07-21,3.0,42045.0,34,10004347.SH,0.02,2.7460000000000004,2.874,0.1647223252592308,call,-0.0294117647058823,0.1746779270123838,1.04,2.75,11079.0,34,10004351.SH,0.02,2.7460000000000004,2.874,0.1647223252592308,put,-0.0235294117647065,0.1913994653015434,0.96,-0.7941176470588333
342,2022-07-25,3.0,34014.0,30,10004347.SH,0.02,2.7460000000000004,2.878,0.1540259547286584,call,-0.0333333333333333,0.182923867866218,1.04,2.75,16608.0,30,10004351.SH,0.02,2.7460000000000004,2.878,0.1540259547286584,put,-0.0266666666666674,0.2065990593519807,0.96,-0.900000000000011
343,2022-08-09,2.9,6240.0,50,10003976.SH,0.04,2.651,2.801,0.1396440787385829,call,-0.02,0.1825575081002861,1.04,2.7,4455.0,50,10004106.SH,0.03,2.651,2.801,0.1396440787385829,put,0.0126666666666669,0.1773168021310865,0.96,-0.17999999999999683
344,2022-08-11,2.95,22173.0,48,10003977.SH,0.04,2.651,2.826,0.1581994467346141,call,-0.0208333333333333,0.2050082121783495,1.04,2.7,16980.0,48,10004106.SH,0.03,2.651,2.826,0.1581994467346141,put,0.0131944444444447,0.1999629795439541,0.96,-0.1874999999999967
345,2022-08-17,2.95,25873.0,42,10003977.SH,0.03,2.651,2.823,0.1452469071112708,call,-0.0238095238095238,0.1923244097166955,1.04,2.7,22545.0,42,10004106.SH,0.02,2.651,2.823,0.1452469071112708,put,0.0345238095238099,0.1756053748213648,0.96,-0.014285714285708906
346,2022-08-31,2.9,129254.0,28,10003976.SH,0.02,2.651,2.801,0.1570395598694157,call,-0.0357142857142857,0.1734263493071794,1.04,2.7,120827.0,28,10004106.SH,0.02,2.651,2.801,0.1570395598694157,put,0.0517857142857149,0.191831956387788,0.96,0.24107142857143865
347,2022-09-02,2.85,134901.0,26,10003975.SH,0.02,2.651,2.752,0.1496127741625219,call,-0.0384615384615384,0.1825657633394599,1.04,2.65,71351.0,26,10004122.SH,0.02,2.651,2.752,0.1496127741625219,put,-0.0384615384615384,0.2033223552484512,0.96,-1.1538461538461537
348,2022-09-08,2.85,6245.0,48,10004463.SH,0.03,2.439,2.748,0.1404426534434362,call,-0.0208333333333333,0.1645511029284596,1.04,2.65,5559.0,48,10004468.SH,0.03,2.439,2.748,0.1404426534434362,put,0.1256944444444443,0.1814778599069714,0.96,1.5729166666666652
349,2022-09-09,2.9,23031.0,47,10004464.SH,0.03,2.439,2.8,0.1496081882569585,call,-0.0212765957446808,0.1616785777190626,1.04,2.7,13049.0,47,10004469.SH,0.03,2.439,2.8,0.1496081882569585,put,0.1638297872340426,0.1816452892704307,0.96,2.138297872340427
350,2022-09-26,2.75,79326.0,30,10004461.SH,0.02,2.439,2.654,0.145929148418534,call,-0.0333333333333333,0.1736458134995102,1.04,2.55,19914.0,30,10004466.SH,0.02,2.439,2.654,0.145929148418534,put,0.1516666666666662,0.1990488235641122,0.96,1.7749999999999941
351,2022-09-28,2.75,87429.0,28,10004461.SH,0.02,2.439,2.651,0.1404081941774232,call,-0.0357142857142857,0.1833413385894894,1.04,2.55,19936.0,28,10004466.SH,0.02,2.439,2.651,0.1404081941774232,put,0.1624999999999995,0.2026203320932984,0.96,1.901785714285708
352,2022-09-29,2.75,97113.0,27,10004461.SH,0.02,2.439,2.651,0.1392248013572732,call,-0.037037037037037,0.1868847137404084,1.04,2.55,35690.0,27,10004466.SH,0.02,2.439,2.651,0.1392248013572732,put,0.168518518518518,0.2061576275734901,0.96,1.9722222222222159
353,2022-09-30,2.75,93623.0,26,10004461.SH,0.02,2.439,2.65,0.1393253371393301,call,-0.0384615384615384,0.1917459469283819,1.04,2.55,36409.0,26,10004466.SH,0.0145,2.439,2.65,0.1393253371393301,put,0.2559681697612726,0.1820686608505844,0.96,2.5585284280936373
354,2022-10-12,2.7,21695.0,42,10004600.SH,0.03,2.575,2.594,0.1507520919026166,call,-0.0238095238095238,0.1911165817988813,1.04,2.5,23816.0,42,10004605.SH,0.03,2.575,2.594,0.1507520919026166,put,-0.0238095238095238,0.2003647742534876,0.96,-0.7142857142857143
355,2022-10-18,2.7,26981.0,36,10004600.SH,0.03,2.575,2.608,0.1748028068093153,call,-0.0277777777777777,0.1926505661698281,1.04,2.5,8627.0,36,10004605.SH,0.02,2.575,2.608,0.1748028068093153,put,-0.0277777777777777,0.1897444239575862,0.96,-0.8333333333333334
356,2022-10-19,2.65,44645.0,35,10004599.SH,0.03,2.575,2.557,0.1673772102895192,call,-0.0285714285714285,0.2005314883615672,1.04,2.45,15554.0,35,10004604.SH,0.02,2.575,2.557,0.1673772102895192,put,-0.0285714285714285,0.1950771296499967,0.96,-0.8571428571428571
357,2022-10-20,2.65,53112.0,34,10004599.SH,0.02,2.575,2.544,0.1655517184997598,call,-0.0294117647058823,0.1791028544187545,1.04,2.45,19462.0,34,10004604.SH,0.03,2.575,2.544,0.1655517184997598,put,-0.0294117647058823,0.2255965998638868,0.96,-0.8823529411764706
358,2022-11-08,2.6,21123.0,50,10004239.SH,0.04,2.649,2.497,0.2887281340525059,call,0.0044999999999999,0.2088926449361444,1.04,2.4,12233.0,50,10004636.SH,0.03,2.649,2.497,0.2887281340525059,put,-0.02,0.194698163507998,0.96,-0.18000000000000063
359,2022-11-11,2.65,42328.0,47,10004240.SH,0.04,2.649,2.555,0.297045174298261,call,-0.0212765957446808,0.2036188286033273,1.04,2.45,33453.0,47,10004580.SH,0.03,2.649,2.555,0.297045174298261,put,-0.0212765957446808,0.2035121363425254,0.96,-0.6382978723404256
360,2022-11-17,2.7,38741.0,41,10004241.SH,0.04,2.649,2.6,0.29211839461663,call,-0.024390243902439,0.2199903685933649,1.04,2.5,52159.0,41,10004246.SH,0.03,2.649,2.6,0.29211839461663,put,-0.024390243902439,0.2082204836930931,0.96,-0.7317073170731707
361,2022-11-21,2.65,109591.0,37,10004240.SH,0.03,2.649,2.557,0.2871994612948712,call,-0.027027027027027,0.1947029914818108,1.04,2.45,45749.0,37,10004580.SH,0.02,2.649,2.557,0.2871994612948712,put,-0.027027027027027,0.190037082617104,0.96,-0.8108108108108109
362,2022-11-24,2.65,134590.0,34,10004240.SH,0.03,2.649,2.5580000000000003,0.2573301031995745,call,-0.0294117647058823,0.2025156067847907,1.04,2.45,52942.0,34,10004580.SH,0.02,2.649,2.5580000000000003,0.2573301031995745,put,-0.0294117647058823,0.1987156933710276,0.96,-0.8823529411764706
363,2022-11-28,2.65,172664.0,30,10004240.SH,0.03,2.649,2.54,0.2653571964335559,call,-0.0333333333333333,0.237445520483613,1.04,2.45,178880.0,30,10004580.SH,0.03,2.649,2.54,0.2653571964335559,put,-0.0333333333333333,0.2349064234903753,0.96,-1.0
364,2022-11-29,2.75,158561.0,29,10004242.SH,0.03,2.649,2.648,0.2818452621881703,call,-0.0344827586206896,0.2234046401482522,1.04,2.55,275785.0,29,10004247.SH,0.03,2.649,2.648,0.2818452621881703,put,-0.0344827586206896,0.2385207877377272,0.96,-1.0344827586206897
365,2022-11-30,2.75,110392.0,28,10004242.SH,0.03,2.649,2.645,0.2749546747210283,call,-0.0357142857142857,0.23103385205096,1.04,2.55,116117.0,28,10004247.SH,0.03,2.649,2.645,0.2749546747210283,put,-0.0357142857142857,0.2392148834790885,0.96,-1.0714285714285714
366,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.243124583667659,call,-0.0384615384615384,0.2290482435123622,1.04,2.51,67262.0,26,10004247.SH,0.02,2.649,2.617,0.243124583667659,put,-0.0384615384615384,0.2195406517733931,0.96,-1.1538461538461537
367,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.243124583667659,call,-0.0384615384615384,0.2290482435123622,1.04,2.5,18012.0,26,10004852.SH,0.02,2.649,2.617,0.243124583667659,put,-0.0384615384615384,0.2309638166283666,0.96,-1.1538461538461537
368,2022-12-14,2.81,1077.0,47,10004837.SH,0.03,2.849,2.696,0.2106973418676042,call,0.0063829787234043,0.1794764561454057,1.04,2.6,9449.0,47,10004872.SH,0.03,2.849,2.696,0.2106973418676042,put,-0.0212765957446808,0.184909178381741,0.96,-0.22340425531914737
369,2022-12-14,2.8,10536.0,47,10004867.SH,0.04,2.849,2.696,0.2106973418676042,call,0.0047872340425533,0.2005935963703691,1.04,2.6,9449.0,47,10004872.SH,0.03,2.849,2.696,0.2106973418676042,put,-0.0212765957446808,0.184909178381741,0.96,-0.1914893617021243
370,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.2099347654891492,call,0.0468253968253971,0.1876782895841598,1.04,2.56,2489.0,42,10004792.SH,0.03,2.849,2.653,0.2099347654891492,put,-0.0238095238095238,0.194994517653644,0.96,0.34523809523810023
371,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.2099347654891492,call,0.0468253968253971,0.1876782895841598,1.04,2.55,12214.0,42,10004871.SH,0.02,2.849,2.653,0.2099347654891492,put,-0.0238095238095238,0.1691264127784074,0.96,0.557142857142863
372,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.2099347654891492,call,0.0547619047619049,0.1788440511805414,1.04,2.56,2489.0,42,10004792.SH,0.03,2.849,2.653,0.2099347654891492,put,-0.0238095238095238,0.194994517653644,0.96,0.46428571428571674
373,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.2099347654891492,call,0.0547619047619049,0.1788440511805414,1.04,2.55,12214.0,42,10004871.SH,0.02,2.849,2.653,0.2099347654891492,put,-0.0238095238095238,0.1691264127784074,0.96,0.7000000000000028
