,Unnamed: 0_call,交易日期_x,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,Unnamed: 0_put,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return,交易日期_y,CV_22,intensity_22,size_22,sizevol_22
244,5006,2020-02-12,3.0,15206.0,42,10002071.SH,0.02,2.687,2.883,0.0,call,-1.0,0.1490127162465155,1.04,6056,2.76,2306.0,42,10001919.SH,0.03,2.687,2.883,0.0,put,0.0213986425060015,0.2060951619369984,0.96,0.3103728824482576,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
245,5034,2020-02-14,3.0,18157.0,40,10002071.SH,0.02,2.687,2.885,0.0,call,-1.0,0.1513625089825988,1.04,6082,2.76,1641.0,40,10001919.SH,0.02,2.687,2.885,0.0,put,0.0328977267542553,0.1774645619716047,0.96,0.5701717217280398,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
246,5083,2020-02-20,3.1,60372.0,34,10002072.SH,0.02,2.687,2.967,0.0,call,-1.0,0.1745701618685126,1.04,6147,2.85,9625.0,34,10001921.SH,0.03,2.687,2.967,0.0,put,0.0510408567103404,0.2156704049139619,0.96,1.836867545502157,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
247,5083,2020-02-20,3.1,60372.0,34,10002072.SH,0.02,2.687,2.967,0.0,call,-1.0,0.1745701618685126,1.04,6148,2.85,53242.0,34,10002077.SH,0.03,2.687,2.967,0.0,put,0.0510408567103404,0.2156704049139619,0.96,1.836867545502157,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
248,5101,2020-02-24,3.05,33682.0,30,10001915.SH,0.02,2.687,2.924,0.0,call,-1.0,0.183399691507548,1.04,6179,2.8,7154.0,30,10001920.SH,0.03,2.687,2.924,0.0,put,0.0451980070535809,0.2393275362013876,0.96,1.2599999999999998,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
249,5101,2020-02-24,3.05,33682.0,30,10001915.SH,0.02,2.687,2.924,0.0,call,-1.0,0.183399691507548,1.04,6180,2.8,53046.0,30,10002076.SH,0.03,2.687,2.924,0.0,put,0.0451980070535809,0.2393275362013876,0.96,1.2599999999999998,2020-03-30,0.0010259741728139,3,0.1672257641516631,6.254952805898544
250,5197,2020-03-11,3.0,20967.0,42,10002339.SH,0.06,2.79,2.874,0.0,call,-1.0,0.2747527642506361,1.04,6288,2.75,9359.0,42,10002343.SH,0.05,2.79,2.874,0.0,put,-1.0,0.2699972100450099,0.96,-1.0,2020-04-30,0.0002969697068673,1,0.0920619431457086,1.7883657691852346
251,5284,2020-03-23,2.65,56858.0,30,10002370.SH,0.06,2.79,2.553,0.0,call,0.0286458844565302,0.334158895855844,1.04,6320,2.45,37511.0,30,10002400.SH,0.07,2.79,2.553,0.0,put,-1.0,0.4059818608522414,0.96,0.0769230769230777,2020-04-30,0.0002969697068673,1,0.0920619431457086,1.7883657691852346
252,5506,2020-05-14,2.95,1743.0,41,10001993.SH,0.02,2.958,2.8310000000000004,0.0,call,-0.0221006755057517,0.155294685036987,1.04,6533,2.71,2272.0,41,10002010.SH,0.03,2.958,2.8310000000000004,0.0,put,-1.0,0.2104539878253639,0.96,-0.7383933570436039,2020-06-04,0.0002470037406381,0,0.0,0.0
253,5507,2020-05-14,2.95,13069.0,41,10002088.SH,0.02,2.958,2.8310000000000004,0.0,call,-0.0221006755057517,0.155294685036987,1.04,6533,2.71,2272.0,41,10002010.SH,0.03,2.958,2.8310000000000004,0.0,put,-1.0,0.2104539878253639,0.96,-0.7383933570436039,2020-06-04,0.0002470037406381,0,0.0,0.0
254,5540,2020-05-18,2.95,2680.0,37,10001993.SH,0.02,2.958,2.833,0.0,call,-0.0244604870171115,0.1623617658158839,1.04,6555,2.71,1960.0,37,10002010.SH,0.02,2.958,2.833,0.0,put,-1.0,0.1856982242747545,0.96,-0.7288138134410777,2020-06-04,0.0002470037406381,0,0.0,0.0
255,5541,2020-05-18,2.95,17513.0,37,10002088.SH,0.02,2.958,2.833,0.0,call,-0.0244604870171115,0.1623617658158839,1.04,6555,2.71,1960.0,37,10002010.SH,0.02,2.958,2.833,0.0,put,-1.0,0.1856982242747545,0.96,-0.7288138134410777,2020-06-04,0.0002470037406381,0,0.0,0.0
256,5675,2020-05-28,2.9,9383.0,27,10001992.SH,0.0142,2.958,2.801,0.0,call,0.0535006352553197,0.1520963610021471,1.04,6646,2.7,110724.0,27,10002092.SH,0.02,2.958,2.801,0.0,put,-1.0,0.1951714837554991,0.96,0.7984194304828591,2020-06-04,0.0002470037406381,0,0.0,0.0
257,5676,2020-05-28,2.9,77045.0,27,10002087.SH,0.0145,2.958,2.801,0.0,call,0.0526852026389559,0.1534282857283353,1.04,6646,2.7,110724.0,27,10002092.SH,0.02,2.958,2.801,0.0,put,-1.0,0.1951714837554991,0.96,0.7810518132738824,2020-06-04,0.0002470037406381,0,0.0,0.0
258,5711,2020-06-02,3.0,10705.0,50,10002535.SH,0.02,3.334,2.879,0.0,call,0.0579236584819813,0.1384358177149295,1.04,6668,2.75,7540.0,50,10002539.SH,0.03,3.334,2.879,0.0,put,-1.0,0.1949964846059381,0.96,2.1251140937726314,2020-07-08,0.0005171196915595,2,0.1622678035997298,5.858850038965032
259,5720,2020-06-04,3.0,11999.0,48,10002535.SH,0.02,3.334,2.878,0.0,call,0.060408645358285,0.1422848453314304,1.04,6678,2.75,4726.0,48,10002539.SH,0.03,3.334,2.878,0.0,put,-1.0,0.1980007956190407,0.96,2.2770667613663766,2020-07-08,0.0005171196915595,2,0.1622678035997298,5.858850038965032
260,5742,2020-06-11,3.0,18659.0,41,10002535.SH,0.02,3.334,2.878,0.0,call,0.07108109264196,0.1549344943487048,1.04,6706,2.75,14882.0,41,10002539.SH,0.03,3.334,2.878,0.0,put,-1.0,0.2131745808711946,0.96,3.0132385245179805,2020-07-08,0.0005171196915595,2,0.1622678035997298,5.858850038965032
261,5758,2020-06-16,3.0,17014.0,36,10002535.SH,0.0133,3.334,2.877,0.0,call,0.0936691640743099,0.1414283866188824,1.04,6720,2.75,22317.0,36,10002539.SH,0.02,3.334,2.877,0.0,put,-1.0,0.1887021180555522,0.96,5.829965780027367,2020-07-08,0.0005171196915595,2,0.1622678035997298,5.858850038965032
262,5794,2020-07-08,3.6,39044.0,49,10002655.SH,0.11,3.323,3.447,0.0,call,-1.0,0.3341218813899457,1.04,6774,3.3,22826.0,49,10002602.SH,0.08,3.323,3.447,0.0,put,-1.0,0.2952603876828849,0.96,-1.0,2020-08-07,0.0011372032616273,3,0.1728237557833905,6.899700180362708
263,5817,2020-07-15,3.5,51330.0,42,10002639.SH,0.08,3.323,3.35,0.0,call,-1.0,0.3008710892995297,1.04,6820,3.2,38677.0,42,10002601.SH,0.06,3.323,3.35,0.0,put,-1.0,0.2789349816648364,0.96,-1.0,2020-08-07,0.0011372032616273,3,0.1728237557833905,6.899700180362708
264,6187,2020-11-12,3.6,18996.0,41,10002659.SH,0.04,3.491,3.447,0.0,call,-1.0,0.2021094609383642,1.04,7476,3.3,20029.0,41,10002580.SH,0.04,3.491,3.447,0.0,put,-1.0,0.2196876367539167,0.96,-1.0,2020-12-17,0.0004012554536521,1,0.0626042883554204,0.7799665276541533
265,6235,2020-11-27,3.7,133793.0,26,10002687.SH,0.03,3.491,3.557,0.0,call,-1.0,0.2089340105389357,1.04,7626,3.4,176384.0,26,10002628.SH,0.02,3.491,3.557,0.0,put,-1.0,0.2022195506622195,0.96,-1.0,2020-12-17,0.0004012554536521,1,0.0626042883554204,0.7799665276541533
266,6239,2020-12-08,3.65,5046.0,50,10002919.SH,0.05,3.806,3.499,0.0,call,0.0230175681983275,0.2000464260049164,1.04,7631,3.35,4126.0,50,10002925.SH,0.04,3.806,3.499,0.0,put,-1.0,0.1986024446025789,0.96,0.3910068009080942,2021-01-19,0.0006946780423329,1,0.166141764399336,6.431680590009971
267,6265,2020-12-11,3.55,18307.0,47,10002918.SH,0.05,3.806,3.429,0.0,call,0.0353587311272456,0.1909290954824835,1.04,7661,3.3,42075.0,47,10002978.SH,0.03,3.806,3.429,0.0,put,-1.0,0.1689347243366539,0.96,1.101048880852865,2021-01-19,0.0006946780423329,1,0.166141764399336,6.431680590009971
268,6311,2020-12-18,3.65,20687.0,40,10002919.SH,0.04,3.806,3.505,0.0,call,0.0346098652074884,0.1960007329613119,1.04,7707,3.35,11022.0,40,10002925.SH,0.02,3.806,3.505,0.0,put,-1.0,0.166081689836353,0.96,1.047528761486698,2021-01-19,0.0006946780423329,1,0.166141764399336,6.431680590009971
269,6408,2021-01-11,3.9,44656.0,44,10003053.SH,0.06,3.788,3.765,0.0,call,-1.0,0.2098865518908202,1.04,7841,3.6,24168.0,44,10003059.SH,0.05,3.788,3.765,0.0,put,-1.0,0.2304321434628069,0.96,-1.0,2021-02-25,0.0005936721041869,0,0.0,0.0
270,6415,2021-01-13,4.0,61029.0,42,10003083.SH,0.07,3.788,3.862,0.0,call,-1.0,0.2323005097237527,1.04,7857,3.7,30756.0,42,10003060.SH,0.05,3.788,3.862,0.0,put,-1.0,0.2276290576298534,0.96,-1.0,2021-02-25,0.0005936721041869,0,0.0,0.0
271,6430,2021-01-18,4.0,43797.0,37,10003083.SH,0.05,3.788,3.837,0.0,call,-1.0,0.2217504928735196,1.04,7879,3.7,43436.0,37,10003060.SH,0.04,3.788,3.837,0.0,put,-1.0,0.2002435384666323,0.96,-1.0,2021-02-25,0.0005936721041869,0,0.0,0.0
272,6445,2021-01-21,4.0,78158.0,34,10003083.SH,0.05,3.788,3.84,0.0,call,-1.0,0.2296250671737641,1.04,7900,3.7,55797.0,34,10003060.SH,0.04,3.788,3.84,0.0,put,-1.0,0.2104266889117061,0.96,-1.0,2021-02-25,0.0005936721041869,0,0.0,0.0
273,6482,2021-02-02,3.9,14385.0,50,10002993.SH,0.07,3.454,3.752,0.0,call,-1.0,0.2242364225502014,1.04,7957,3.6,14692.0,50,10002999.SH,0.06,3.454,3.752,0.0,put,0.0179443403981609,0.2309113943694978,0.96,0.0721256887581982,2021-03-29,0.0009089861802238,0,0.0,0.0
274,6489,2021-02-03,3.9,18376.0,49,10002993.SH,0.06,3.454,3.764,0.0,call,-1.0,0.1987981861581504,1.04,7975,3.6,17901.0,49,10002999.SH,0.05,3.454,3.764,0.0,put,0.0221099338796504,0.2185063328897655,0.96,0.1892734871256667,2021-03-29,0.0009089861802238,0,0.0,0.0
275,6511,2021-02-09,4.1,29620.0,43,10003089.SH,0.06,3.454,3.939,0.0,call,-1.0,0.2190979086933732,1.04,8056,3.8,36644.0,43,10003001.SH,0.07,3.454,3.939,0.0,put,0.0378605984548416,0.2484060343171656,0.96,0.979722147940488,2021-03-29,0.0009089861802238,0,0.0,0.0
276,6543,2021-02-25,4.0,189401.0,27,10003025.SH,0.03,3.454,3.843,0.0,call,-1.0,0.199398881467849,1.04,8202,3.7,166485.0,27,10003000.SH,0.04,3.454,3.843,0.0,put,0.0695906476988432,0.2370756738477051,0.96,3.040970035630485,2021-03-29,0.0009089861802238,0,0.0,0.0
277,6550,2021-02-26,3.9,273435.0,26,10002993.SH,0.04,3.454,3.743,0.0,call,-1.0,0.2394423942944407,1.04,8220,3.6,214475.0,26,10002999.SH,0.04,3.454,3.743,0.0,put,0.0510579189044662,0.2478360353841781,0.96,1.001968115155655,2021-03-29,0.0009089861802238,0,0.0,0.0
278,6582,2021-03-15,3.7,34125.0,44,10003266.SH,0.05,3.467,3.5580000000000003,0.0,call,-1.0,0.2046628034345806,1.04,8240,3.4,35940.0,44,10003272.SH,0.05,3.467,3.5580000000000003,0.0,put,-1.0,0.2387219533132612,0.96,-1.0,2021-04-29,0.0003828017854256,0,0.0,0.0
279,6627,2021-03-24,3.6,156325.0,35,10003265.SH,0.04,3.467,3.454,0.0,call,-1.0,0.2142233240716457,1.04,8273,3.3,88897.0,35,10003300.SH,0.03,3.467,3.454,0.0,put,-1.0,0.211615443352729,0.96,-1.0,2021-04-29,0.0003828017854256,0,0.0,0.0
280,6634,2021-03-25,3.6,156220.0,34,10003265.SH,0.03,3.467,3.452,0.0,call,-1.0,0.190510641283065,1.04,8277,3.3,102971.0,34,10003300.SH,0.03,3.467,3.452,0.0,put,-1.0,0.2131238573438525,0.96,-1.0,2021-04-29,0.0003828017854256,0,0.0,0.0
281,6794,2021-05-07,3.55,3952.0,47,10002865.SH,0.04,3.469,3.399,0.0,call,-1.0,0.1893405728888362,1.04,8404,3.25,3874.0,47,10002871.SH,0.03,3.469,3.399,0.0,put,-1.0,0.1838708063842952,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
282,6809,2021-05-10,3.55,2968.0,44,10002865.SH,0.03,3.469,3.399,0.0,call,-1.0,0.1705688146584481,1.04,8414,3.25,3994.0,44,10002871.SH,0.03,3.469,3.399,0.0,put,-1.0,0.1896095685162097,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
283,6823,2021-05-11,3.55,6257.0,43,10002865.SH,0.04,3.469,3.429,0.0,call,-1.0,0.1765542802917361,1.04,8429,3.3,40052.0,43,10003014.SH,0.03,3.469,3.429,0.0,put,-1.0,0.1760285079830587,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
284,6867,2021-05-14,3.65,11314.0,40,10002866.SH,0.04,3.469,3.498,0.0,call,-1.0,0.201094215531528,1.04,8457,3.35,8259.0,40,10002872.SH,0.03,3.469,3.498,0.0,put,-1.0,0.1919964651251137,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
285,6904,2021-05-19,3.65,6699.0,35,10002866.SH,0.03,3.469,3.504,0.0,call,-1.0,0.1834402226457297,1.04,8495,3.35,3287.0,35,10002872.SH,0.02,3.469,3.504,0.0,put,-1.0,0.1761779367527961,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
286,6932,2021-05-21,3.6,100021.0,33,10003008.SH,0.03,3.469,3.475,0.0,call,-1.0,0.1756940068838298,1.04,8519,3.35,9060.0,33,10002872.SH,0.03,3.469,3.475,0.0,put,-1.0,0.1934489103827774,0.96,-1.0,2021-06-03,0.0005134579110827,0,0.0,0.0
287,6967,2021-05-26,3.8,178791.0,28,10003010.SH,0.03,3.469,3.648,0.0,call,-1.0,0.2025187062247693,1.04,8566,3.5,127274.0,28,10003016.SH,0.02,3.469,3.648,0.0,put,0.0157750953617208,0.1836526534934938,0.96,-0.4008128038785494,2021-06-03,0.0005134579110827,0,0.0,0.0
288,6976,2021-05-27,3.8,236048.0,27,10003010.SH,0.04,3.469,3.658,0.0,call,-1.0,0.2285586512049734,1.04,8582,3.5,191170.0,27,10003016.SH,0.02,3.469,3.658,0.0,put,0.0163641132212177,0.1938738316829205,0.96,-0.519885373069917,2021-06-03,0.0005134579110827,0,0.0,0.0
289,6986,2021-05-28,3.8,254714.0,26,10003010.SH,0.03,3.469,3.651,0.0,call,-1.0,0.2080904860278367,1.04,8597,3.5,209667.0,26,10003016.SH,0.02,3.469,3.651,0.0,put,0.0169988221270911,0.1924005844146311,0.96,-0.4239609182449808,2021-06-03,0.0005134579110827,0,0.0,0.0
290,7031,2021-06-18,3.6,103468.0,40,10003419.SH,0.04,3.1830000000000003,3.455,0.0,call,-1.0,0.1988707845791876,1.04,8628,3.3,49570.0,40,10003425.SH,0.03,3.1830000000000003,3.455,0.0,put,0.0346098652074882,0.1993420782697797,0.96,0.4699950296012585,2021-07-06,0.0004337252582316,0,0.0,0.0
291,7061,2021-06-25,3.7,196729.0,33,10003420.SH,0.03,3.1830000000000003,3.5410000000000004,0.0,call,-1.0,0.1961922723915279,1.04,8652,3.4,182428.0,33,10003426.SH,0.02,3.1830000000000003,3.5410000000000004,0.0,put,0.0749212753508594,0.1700586885612011,0.96,2.7978352203812267,2021-07-06,0.0004337252582316,0,0.0,0.0
292,7085,2021-07-01,3.7,170198.0,27,10003420.SH,0.0133,3.1830000000000003,3.548,0.0,call,-1.0,0.1527639922944605,1.04,8673,3.4,168991.0,27,10003426.SH,0.02,3.1830000000000003,3.548,0.0,put,0.0923184004973727,0.1921073297089636,0.96,7.025307224633654,2021-08-05,0.0006315043538994,0,0.0,0.0
293,7536,2021-10-25,3.5,70203.0,30,10003630.SH,0.02,3.273,3.35,0.0,call,-1.0,0.1772440248962044,1.04,8984,3.2,62874.0,30,10003636.SH,0.02,3.273,3.35,0.0,put,-1.0,0.1950658047731518,0.96,-1.0,2021-11-16,0.0003608625679309,0,0.0,0.0
294,7751,2021-12-14,3.46,9382.0,43,10003715.SH,0.04,3.144,3.337,0.0,call,-1.0,0.1829424049014746,1.04,9176,3.2,17973.0,43,10003778.SH,0.02,3.144,3.337,0.0,put,0.0242336122990989,0.1567020096011162,0.96,-0.0469944594082769,2022-01-18,0.0003040079312469,0,0.0,0.0
295,7785,2021-12-20,3.36,25794.0,37,10003714.SH,0.03,3.144,3.2430000000000003,0.0,call,-1.0,0.1713375055754483,1.04,9216,3.1,41188.0,37,10003777.SH,0.02,3.144,3.2430000000000003,0.0,put,-1.0,0.1773079210434556,0.96,-1.0,2022-01-18,0.0003040079312469,0,0.0,0.0
296,7804,2021-12-22,3.36,26152.0,35,10003714.SH,0.03,3.144,3.244,0.0,call,-1.0,0.1756643833901882,1.04,9235,3.1,44446.0,35,10003777.SH,0.0142,3.144,3.244,0.0,put,-1.0,0.1605280894408524,0.96,-1.0,2022-01-18,0.0003040079312469,0,0.0,0.0
297,7818,2021-12-23,3.4,127788.0,34,10003771.SH,0.02,3.144,3.275,0.0,call,-1.0,0.1523398458543122,1.04,9240,3.16,29828.0,34,10003721.SH,0.0136,3.144,3.275,0.0,put,0.0047914107881121,0.1380148899239897,0.96,-0.4803764117575229,2022-01-18,0.0003040079312469,0,0.0,0.0
298,7850,2021-12-29,3.36,59842.0,28,10003714.SH,0.02,3.144,3.225,0.0,call,-1.0,0.1793911023367643,1.04,9284,3.1,65216.0,28,10003777.SH,0.02,3.144,3.225,0.0,put,-1.0,0.187974405311346,0.96,-1.0,2022-01-18,0.0003040079312469,0,0.0,0.0
299,8008,2022-02-09,3.26,4993.0,42,10003536.SH,0.03,2.899,3.12,0.0,call,-1.0,0.1830262089901268,1.04,9413,3.0,19503.0,42,10003794.SH,0.02,2.899,3.12,0.0,put,0.0393098248852117,0.1569010294105112,0.96,0.6523731183339192,2022-03-28,0.0009934862067404,0,0.0,0.0
300,8021,2022-02-10,3.26,4498.0,41,10003536.SH,0.03,2.899,3.128,0.0,call,-1.0,0.1791960760365724,1.04,9423,3.0,22823.0,41,10003794.SH,0.02,2.899,3.128,0.0,put,0.0402876632925679,0.1641754746448994,0.96,0.6727376468472883,2022-03-28,0.0009934862067404,0,0.0,0.0
301,8035,2022-02-11,3.26,15789.0,40,10003536.SH,0.02,2.899,3.123,0.0,call,-1.0,0.1546961950980424,1.04,9434,3.0,26395.0,40,10003794.SH,0.02,2.899,3.123,0.0,put,0.0413153837888304,0.1625929125127494,0.96,1.0030695861534245,2022-03-28,0.0009934862067404,0,0.0,0.0
302,8054,2022-02-14,3.2,45622.0,37,10003787.SH,0.03,2.899,3.088,0.0,call,-1.0,0.1761142790240049,1.04,9439,2.96,6351.0,37,10003542.SH,0.02,2.899,3.088,0.0,put,0.0305977378320234,0.1744415351094007,0.96,0.1749556779717815,2022-03-28,0.0009934862067404,0,0.0,0.0
303,8054,2022-02-14,3.2,45622.0,37,10003787.SH,0.03,2.899,3.088,0.0,call,-1.0,0.1761142790240049,1.04,9443,2.95,11670.0,37,10003793.SH,0.02,2.899,3.088,0.0,put,0.025622577123693,0.1822677402645945,0.96,0.016185777482927,2022-03-28,0.0009934862067404,0,0.0,0.0
304,8115,2022-02-21,3.26,15447.0,30,10003536.SH,0.02,2.899,3.13,0.0,call,-1.0,0.1743828841682672,1.04,9495,3.0,41896.0,30,10003794.SH,0.0127,2.899,3.13,0.0,put,0.0715618789626899,0.1610426560819149,0.96,2.0886850152905194,2022-03-28,0.0009934862067404,0,0.0,0.0
305,8135,2022-02-22,3.2,128182.0,29,10003787.SH,0.02,2.899,3.0810000000000004,0.0,call,-1.0,0.1713981234688759,1.04,9501,2.96,9915.0,29,10003542.SH,0.02,2.899,3.0810000000000004,0.0,put,0.0392020492243658,0.1898806801074147,0.96,0.5473533285008976,2022-03-28,0.0009934862067404,0,0.0,0.0
306,8135,2022-02-22,3.2,128182.0,29,10003787.SH,0.02,2.899,3.0810000000000004,0.0,call,-1.0,0.1713981234688759,1.04,9505,2.95,44167.0,29,10003793.SH,0.02,2.899,3.0810000000000004,0.0,put,0.0328057018983984,0.1988216107718348,0.96,0.2857261204657462,2022-03-28,0.0009934862067404,0,0.0,0.0
307,8156,2022-02-24,3.16,84646.0,27,10003535.SH,0.02,2.899,3.043,0.0,call,-1.0,0.178486423490703,1.04,9520,2.91,18102.0,27,10003541.SH,0.02,2.899,3.043,0.0,put,-0.0218987739053087,0.2101452955244184,0.96,-0.7617481253655204,2022-03-28,0.0009934862067404,0,0.0,0.0
308,8258,2022-03-21,3.0,52037.0,37,10004038.SH,0.03,2.714,2.874,0.0,call,-1.0,0.201189225287795,1.04,9578,2.75,29418.0,37,10004078.SH,0.04,2.714,2.874,0.0,put,-0.0028435309896894,0.2543003346918523,0.96,-0.4167678517295419,2022-04-29,0.0007739730942192,0,0.0,0.0
309,8303,2022-03-29,2.95,63574.0,29,10004037.SH,0.02,2.714,2.823,0.0,call,-1.0,0.1942890374308228,1.04,9623,2.7,47734.0,29,10004102.SH,0.03,2.714,2.823,0.0,put,-1.0,0.2508844538123607,0.96,-1.0,2022-04-29,0.0007739730942192,0,0.0,0.0
310,8473,2022-05-06,2.8,19434.0,47,10004023.SH,0.05,2.898,2.7030000000000003,0.0,call,0.014420960576059,0.2219572612828612,1.04,9756,2.6,11531.0,47,10004140.SH,0.05,2.898,2.7030000000000003,0.0,put,-1.0,0.2515687147922515,0.96,-0.0128125563788237,2022-06-06,0.0004959027891709,0,0.0,0.0
311,8521,2022-05-10,2.8,24216.0,43,10004023.SH,0.05,2.898,2.701,0.0,call,0.0157729720402817,0.2347798828927874,1.04,9766,2.6,24277.0,43,10004140.SH,0.05,2.898,2.701,0.0,put,-1.0,0.2604421134279072,0.96,-0.013996043866715,2022-06-06,0.0004959027891709,0,0.0,0.0
312,8568,2022-05-12,2.8,19017.0,41,10004023.SH,0.04,2.898,2.702,0.0,call,0.0220963931423043,0.2097184072719812,1.04,9776,2.6,7791.0,41,10004140.SH,0.04,2.898,2.702,0.0,put,-1.0,0.2354733825879991,0.96,0.1600850257418085,2022-06-06,0.0004959027891709,0,0.0,0.0
313,8613,2022-05-16,2.8,23716.0,37,10004023.SH,0.04,2.898,2.702,0.0,call,0.0245142473712918,0.2214580130278467,1.04,9787,2.6,11329.0,37,10004140.SH,0.04,2.898,2.702,0.0,put,-1.0,0.2471690597426294,0.96,0.178858538759095,2022-06-06,0.0004959027891709,0,0.0,0.0
314,8713,2022-05-23,2.86,5947.0,30,10003707.SH,0.03,2.898,2.763,0.0,call,0.007910751887826,0.2052274379522204,1.04,9815,2.65,37300.0,30,10004120.SH,0.02,2.898,2.763,0.0,put,-1.0,0.2003043351739049,0.96,-0.2399999999999948,2022-06-06,0.0004959027891709,0,0.0,0.0
315,8837,2022-06-14,3.0,33780.0,43,10004317.SH,0.04,2.867,2.874,0.0,call,-1.0,0.2153239828917384,1.04,9878,2.75,36092.0,43,10004294.SH,0.03,2.867,2.874,0.0,put,-1.0,0.2053234609869421,0.96,-1.0,2022-07-06,0.0006592895761417,0,0.0,0.0
316,8870,2022-06-24,3.1,181712.0,33,10004325.SH,0.03,2.867,2.978,0.0,call,-1.0,0.2027923510121107,1.04,9939,2.85,100343.0,33,10004296.SH,0.02,2.867,2.978,0.0,put,-1.0,0.1908483014268874,0.96,-1.0,2022-07-06,0.0006592895761417,0,0.0,0.0
317,8885,2022-06-30,3.2,299128.0,27,10004329.SH,0.03,2.867,3.069,0.0,call,-1.0,0.2267786785880327,1.04,9976,2.95,148381.0,27,10004298.SH,0.03,2.867,3.069,0.0,put,0.0384097847741862,0.2347323184100389,0.96,0.4341196286558861,2022-07-06,0.0006592895761417,0,0.0,0.0
318,8892,2022-07-05,3.2,10038.0,50,10004349.SH,0.05,2.7460000000000004,3.063,0.0,call,-1.0,0.2189183795930743,1.04,9993,2.95,5619.0,50,10004355.SH,0.05,2.7460000000000004,3.063,0.0,put,0.0285210943990024,0.2244002160321473,0.96,0.5338330819150776,2022-08-05,0.0004119783996813,0,0.0,0.0
319,8938,2022-07-15,3.0,38141.0,40,10004347.SH,0.03,2.7460000000000004,2.872,0.0,call,-1.0,0.1947717752074897,1.04,10033,2.75,10882.0,40,10004351.SH,0.03,2.7460000000000004,2.872,0.0,put,-0.049124914277557,0.2107863431584536,0.96,-0.8688006885823155,2022-08-05,0.0004119783996813,0,0.0,0.0
320,8966,2022-07-21,3.0,42045.0,34,10004347.SH,0.02,2.7460000000000004,2.874,0.0,call,-1.0,0.1746779270123838,1.04,10051,2.75,11079.0,34,10004351.SH,0.02,2.7460000000000004,2.874,0.0,put,-0.0462335121959907,0.1913994653015434,0.96,-0.8688866062578563,2022-08-05,0.0004119783996813,0,0.0,0.0
321,8980,2022-07-25,3.0,34014.0,30,10004347.SH,0.02,2.7460000000000004,2.878,0.0,call,-1.0,0.182923867866218,1.04,10061,2.75,16608.0,30,10004351.SH,0.02,2.7460000000000004,2.878,0.0,put,-0.052234272743737,0.2065990593519807,0.96,-0.900000000000011,2022-08-05,0.0004119783996813,0,0.0,0.0
322,9017,2022-08-09,2.9,6240.0,50,10003976.SH,0.04,2.651,2.801,0.0,call,-1.0,0.1825575081002861,1.04,10084,2.7,4455.0,50,10004106.SH,0.03,2.651,2.801,0.0,put,0.0098607583495788,0.1773168021310865,0.96,-0.1926556245526991,2022-09-06,0.0003303391618282,0,0.0,0.0
323,9035,2022-08-11,2.95,22173.0,48,10003977.SH,0.04,2.651,2.826,0.0,call,-1.0,0.2050082121783495,1.04,10099,2.7,16980.0,48,10004106.SH,0.03,2.651,2.826,0.0,put,0.0102737267907919,0.1999629795439541,0.96,-0.1998226112541719,2022-09-06,0.0003303391618282,0,0.0,0.0
324,9068,2022-08-17,2.95,25873.0,42,10003977.SH,0.03,2.651,2.823,0.0,call,-1.0,0.1923244097166955,1.04,10130,2.7,22545.0,42,10004106.SH,0.02,2.651,2.823,0.0,put,0.0215646567451697,0.1756053748213648,0.96,-0.0143268845181127,2022-09-06,0.0003303391618282,0,0.0,0.0
325,9158,2022-08-31,2.9,129254.0,28,10003976.SH,0.02,2.651,2.801,0.0,call,-1.0,0.1734263493071794,1.04,10199,2.7,120827.0,28,10004106.SH,0.02,2.651,2.801,0.0,put,0.0325207512707788,0.191831956387788,0.96,0.2428866510753178,2022-09-06,0.0003303391618282,0,0.0,0.0
326,9175,2022-09-02,2.85,134901.0,26,10003975.SH,0.02,2.651,2.752,0.0,call,-1.0,0.1825657633394599,1.04,10213,2.65,71351.0,26,10004122.SH,0.02,2.651,2.752,0.0,put,-1.0,0.2033223552484512,0.96,-1.0,2022-10-14,0.0003965088159228,0,0.0,0.0
327,9196,2022-09-08,2.85,6245.0,48,10004463.SH,0.03,2.439,2.748,0.0,call,-1.0,0.1645511029284596,1.04,10228,2.65,5559.0,48,10004468.SH,0.03,2.439,2.748,0.0,put,0.0414758207582464,0.1814778599069714,0.96,1.194481899591934,2022-10-14,0.0003965088159228,0,0.0,0.0
